,交易市场,股票名称,股票代码,当前价,涨跌额,涨跌幅%,年初至今,成交量,成交额(元),换手率,市盈率,股息率%,市值(元)
906,US,盟军,TROO,1.17,-0.05,-4.0984,-60.87,8823.0,10353.0,0.01,,,118869658.0
907,US,Corner Growth 2,TRON,11.485,0.0,0.0,-1.16,22.0,,0.0,,,58315788.0
908,US,Transcat,TRNS,110.29,0.43,0.3914,0.88,40728.0,4486610.0,0.46,93.496,,973764417.0
909,US,Interactive Strength,TRNR,0.2086,-0.0269,-11.4225,-75.74,293311.0,63502.0,1.5,,,4075863.0
910,US,Terreno Realty,TRNO,60.78,-0.71,-1.1547,-2.33,497158.0,30245420.0,0.52,38.404,2.592,5816479098.0
911,US,TRINE ACQUISITION CORP C/WTS 31/03/2026 (TO PUR COM),TRNE+,6.91,,,,,,,,,
912,US,TRIBUNE PUBG CO NEW,TRNC,16.11,,,,,,,2.241,,571272505.0
913,US,Trinity Industries,TRN,26.86,-0.56,-2.0423,3.19,376330.0,10138159.0,0.46,20.743,4.819,2198721190.0
914,US,Tremor International,TRMR,5.02,,,,,,,,,366866640.0
915,US,Tourmaline Bio,TRML,20.15,0.05,0.2488,-23.03,312706.0,6341938.0,1.22,,5.965,516777156.0
916,US,TrustMark,TRMK,26.2,-0.23,-0.8702,-5.21,236670.0,6204758.0,0.39,9.686,3.473,1602873189.0
917,US,Torm,TRMD,35.33,-0.5,-1.3955,16.18,847432.0,30225988.0,0.9,5.107,11.019,3310997692.0
918,US,天宝导航,TRMB,60.54,-1.49,-2.4021,13.8,1030455.0,62509482.0,0.42,47.78,,14873901938.0
919,US,Troika Media Group,TRKA,0.133,,,,,,,,0.0,2218009.0
920,US,赛车运动,TRK,19.78,,,,,,,21.27,,808090182.0
921,US,Tristar,TRIS,11.03,0.03,0.2727,2.27,101.0,1114.0,0.0,21.012,,180437586.0
922,US,猫途鹰,TRIP,26.74,-0.27,-0.9996,24.2,1386285.0,36998155.0,1.01,368.744,,3687437791.0
923,US,Trinity Capital,TRIN,14.46,-0.13,-0.89,3.0,551332.0,7943192.0,1.19,8.733,12.872,671480423.0
924,US,Trinity Biotech,TRIB,1.86,0.03,1.6393,-13.29,13691.0,25543.0,0.18,,0.0,14176016.0
925,US,汤森路透,TRI,152.38,-2.17,-1.4041,4.57,298978.0,45662325.0,0.07,25.521,1.321,68778750321.0
926,US,Targa Resources,TRGP,114.69,-0.64,-0.5549,32.79,2138635.0,246908524.0,0.96,18.963,1.745,25522568740.0
927,US,Trex,TREX,91.92,-0.84,-0.9056,11.03,349759.0,32061669.0,0.32,48.643,,9990519795.0
928,US,LendingTree,TREE,37.63,-1.62,-4.1274,24.11,113050.0,4279521.0,0.87,,,490800150.0
929,US,System1,TREB,9.45,,,,,,,175.672,,611296875.0
930,US,TREBIA ACQUISITION CORP C/WTS (TO PUR COM),TREB+,1.06,,,,,,,,,
931,US,Entrada Therapeutics,TRDA,12.95,-0.31,-2.3379,-14.18,55707.0,729848.0,0.17,,,435134284.0
932,US,芝加哥论坛报,TRCO,46.66,,,,,,,11.339,,4125245735.0
933,US,Meta Materials,TRCH,4.95,,,,,,,,,785778152.0
934,US,Two River,TRCB,22.4,,,,,,,17.778,,195417085.0
935,US,TWIN RDG ACQT WT,TRCA+,0.0381,,,,,,,,,
936,US,Carbon Revolution,TRCA,7.87,,,,,,,,,14757698.0
937,US,Tejon Ranch,TRC,15.2,-0.09,-0.5886,-11.63,44486.0,676185.0,0.17,124.756,,407328779.0
938,US,Traws Pharma,TRAW,0.7135,-0.073,-9.2816,-28.28,117943.0,86081.0,0.47,,,18052270.0
939,US,ReposiTrak,TRAK,16.29,-0.79,-4.6253,62.9,44036.0,726304.0,0.24,50.538,0.193,296632771.0
940,US,Tootsie Roll,TR,29.94,-0.61,-1.9967,-6.97,70304.0,2114488.0,0.1,22.621,1.185,2079140426.0
941,US,泰普尔,TPX,50.19,-1.18,-2.2971,-1.28,2197117.0,110294818.0,1.27,23.672,0.89,8713626281.0
942,US,TRIPLEPOINT VENTURE GROWTH BDC CORP 5.75% NTS 15/07/2022 USD25,TPVY,25.3,,,,,,,0.0,5.6152,65780000.0
943,US,TriplePoint创投成长BDC,TPVG,9.1,-0.13,-1.4085,-12.67,431047.0,3916631.0,1.15,,16.652,342342992.0
944,US,Tempest Therapeutics,TPST,3.59,-0.26,-6.7532,-18.41,471056.0,1736862.0,2.12,,,79669373.0
945,US,Third Point再保险,TPRE,10.21,,,,,,,6.8,,975899704.0
946,US,蔻驰,TPR,41.14,-0.68,-1.626,12.6,3801579.0,157716278.0,1.66,10.167,3.235,9436123576.0
947,US,Texas Pacific Land,TPL,605.72,4.2,0.6982,15.83,75387.0,46247342.0,0.33,34.352,0.735,13934749722.0
948,US,TapImmune Inc.,TPIV,8.34,,,,,,,,,116044886.7
949,US,TPI Composites,TPIC,2.61,0.01,0.3846,-36.96,1121670.0,2972049.0,2.37,,,123297911.0
950,US,三一广场控股,TPHS,0.1405,-0.0006,-0.4252,26.58,208440.0,29272.0,0.33,,,8963036.0
951,US,Tri Pointe Homes,TPH,36.33,-0.13,-0.3566,2.63,733017.0,26536991.0,0.76,10.144,,3486655857.0
952,US,TPG PC BNF FN WT,TPGY+,0.0034,,,,,,,,,
953,US,"TPG Pace Holdings Corp. Units, each consisting of one Class A ordinary share, $.0001 par value, and one-third of one warrant",TPGH.UN,11.0,,,,,,,0.0,,440000000.0
954,US,Tpg Pace Holdings,TPGH,10.5,,,,,,,,,556528697.0
955,US,"TPG Pace Energy Holdings Corp. Units, each consisting of one share of Class A , $.0001 par value, and one-third of one warrant",TPGE.UN,13.4,,,,,,,0.0,,0.0
956,US,TPG Pace Energy Holdings Corp. Class A,TPGE,12.3,,,,,,,0.0,,999375000.0
957,US,TPG INC A ORD,TPG,43.31,-1.45,-3.2395,1.35,571743.0,24899120.0,0.16,171.427,2.688,15794244198.0
958,US,Trio Petroleum,TPET,0.516,0.285,123.32,66.51,340034944.0,155104013.0,921.21,,,19046501.0
959,US,TechPrecision,TPCS,5.45,0.0,0.0,5.21,7579.0,40607.0,0.09,,,47837004.0
960,US,Tribune Publishing,TPCO,17.26,,,,,,,19.079,,636451246.0
961,US,Tutor Perini,TPC,13.86,-0.56,-3.8835,52.31,349911.0,4908815.0,0.67,,,721073388.0
962,US,TPB Acquisition,TPBA,10.75,,,,,,,44.249,,242362760.0
963,US,Turning Point Brands,TPB,26.96,-0.64,-2.3188,2.68,64906.0,1754397.0,0.37,12.391,0.957,476564668.0
964,US,Tower国际,TOWR,31.0,,,,,,,64.353,,641404632.0
965,US,唐恩银行,TOWN,26.4,-0.05,-0.189,-10.46,239441.0,6315952.0,0.32,12.864,3.766,1977392762.0
966,US,Theriva Biologics,TOVX,0.4495,0.0095,2.1591,4.51,41937.0,18590.0,0.24,,,7708048.0
967,US,途牛,TOUR,0.7799,-0.0151,-1.8994,16.23,76339.0,59974.0,0.06,,,96551244.0
968,US,TOTTENHAM ACQUISITION I LTD C/WTS 06/05/2025(TO PUR COM),TOTAW,1.02,,,,,,,,,
969,US,Tottenham Acquisition I Limited Unit,TOTAU,20.0,,,,,,,,,84000000.0
970,US,TOTTENHAM ACQUISITION I LTD COM NPV(S/R 06/11/2020),TOTAR,1.07,,,,,,,,,
971,US,Tottenham采购,TOTA,10.82,,,,,,,,,37398497.0
972,US,Toast,TOST,23.82,-0.74,-3.01,30.45,4909645.0,118095367.0,0.9,,,13053360000.0
973,US,TORO CORP WI ORD,TOROV,8.16,,,,,,,,,
974,US,Toro,TORO,4.78,-0.02,-0.4167,-2.85,39792.0,186145.0,0.22,0.629,,88436878.0
975,US,resTORbio,TORC,2.28,,,,,,,,,83114851.0
976,US,Top Ships,TOPS,13.14,-0.19,-1.4254,-15.88,22673.0,300345.0,0.49,10.021,0.0,60788229.0
977,US,中阳金融集团,TOP,2.58,-0.15,-5.49,-31.75,274897.0,726304.0,0.79,26.588,,90340782.0
978,US,Kartoon Studios,TOON,1.64,-0.2,-10.87,17.99,1563087.0,2852305.0,4.42,,,58002951.0
979,US,Altera,TOO,1.545,,,,,,,,,635225191.1
980,US,Teekay Offshore Partners L.P. 8.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,TOO-E,10.7332,,,,,,,,20.73598,51519360.0
981,US,"Teekay Offshore Partners L.P. 8.50% Series B Cumulative Redeemable Preferred Units, representing limited partner interests",TOO-B,9.29,,,,,,,0.0,20.81652,46450000.0
982,US,Teekay Offshore Partners L.P. 7.25% Series A Redeemable Preferred Units,TOO-A,8.2831,,,,,,,0.0,20.04867,49698600.0
983,US,TOMI Environmental,TOMZ,0.629,0.0789,14.3428,-37.72,40248.0,22962.0,0.2,,,12551824.0
984,US,托尔兄弟,TOL,120.22,-0.1,-0.08,17.41,966206.0,115819843.0,0.93,8.819,0.729,12523317400.0
985,US,The Oncology,TOI,1.28,-0.1,-7.2464,-37.25,123771.0,163941.0,0.17,,,95120539.0
986,US,Tocagen,TOCA,1.26,,,,,,,,,30137800.0
987,US,Tenaya Therapeutics,TNYA,4.46,-0.23,-4.9041,37.65,324008.0,1454768.0,0.41,,,350181993.0
988,US,Tonix,TNXP,0.1625,-0.0075,-4.4118,-59.68,2540918.0,416665.0,3.01,,0.0,13729765.0
989,US,Tintri,TNTR,0.1645,,,,,,,,,5525431.0
990,US,Peak Fintech Group,TNT,9.09,,,,,,,,,731565018.0
991,US,Tsakos Energy Navigation Ltd Red Perp Pfd Ser B% (Bermuda),TNP-B,25.3528,,,,,,,0.0,7.88868,50705600.0
992,US,Tsakos Energy Navigation Ltd 8.875% Series C Preferred Cumulative Redeemable Perpetual Preferred Shares,TNP-C,25.0,,,,,,,0.0,8.87875,50000000.0
993,US,查科斯能源海运,TNP,25.35,-0.44,-1.7061,14.09,250621.0,6400357.0,0.85,2.024,6.204,747967036.0
994,US,TNP-B.CL,TNP-B.CL,25.0,,,,,,,,8.0,50000000.0
995,US,Tenon Medical,TNON,0.801,-0.07,-8.0367,-49.3,42286.0,35315.0,1.13,,0.0,2985306.0
996,US,Travel + Leisure,TNL,44.3,-1.42,-3.1059,14.56,562900.0,24994750.0,0.79,7.946,4.178,3146699216.0
997,US,Teekay Tankers,TNK,57.68,-1.16,-1.9714,15.96,363622.0,21075318.0,1.07,3.828,3.391,1966490469.0
998,US,特拉制氮化学,TNH,83.96,,,,,,,14.159,,1568847006.08
999,US,Tango Therapeutics,TNGX,7.36,-0.23,-3.0303,-25.66,516511.0,3859270.0,0.48,,,785446798.0
1000,US,Trinet Group,TNET,128.05,-3.12,-2.3786,7.87,136745.0,17537034.0,0.27,17.269,0.191,6475895187.0
1001,US,Tandem Diabetes Care,TNDM,33.5,-0.37,-1.0924,13.25,1029912.0,34226280.0,1.6,,,2162876446.0
1002,US,坦能,TNC,117.16,-1.91,-1.6041,26.71,74832.0,8763528.0,0.39,20.336,0.896,2226743311.0
1003,US,T-Mobile US优先,TMUSP,100.65,,,,,,,82.2561,,2013000000.0
1004,US,T-Mobile US,TMUS,160.05,-0.64,-0.4,0.22,3827460.0,612628209.0,0.32,22.84,0.798,189958155379.0
1005,US,TMT Acquisition,TMTC,10.835,0.015,0.1386,2.22,3960.0,42869.0,0.05,83.459,,88196900.0
1006,US,Timkensteel,TMST,20.4,,,,,,,25.225,,880358246.0
1007,US,TMSR控股,TMSR,1.87,,,,,,,,0.0,53322152.0
1008,US,Trilogy Metals,TMQ,0.528,0.0068,1.3047,22.79,638633.0,345834.0,0.4,,,84568064.0
1009,US,Tompkins Financial,TMP,44.33,0.29,0.6585,-25.48,48155.0,2123458.0,0.33,67.183,5.443,638574537.0
1010,US,赛默飞世尔科技,TMO,565.23,-9.34,-1.6256,6.56,1201602.0,679693353.0,0.31,35.989,0.253,215756129044.0
1011,US,Torchmark Corporation 5.875% Junior Subordinated Debenture due 2052,TMK-B.CL,25.03,,,,,,,0.0,5.8727,125100000.0
1012,US,托马科,TMK,88.1,,,,,,,13.58,0.5732122587968218,9611884438.0
1013,US,TMK-BL,TMK-BL,25.03,,,,,,,0.0,,0.0
1014,US,Torchmark Corporation 5.875% Junior Subordinated Debenture due 2052,TMK-B,25.04,,,,,,,0.0,,125100000.0
1015,US,Torchmark Corporation 6.125% Junior Subordinated Debentures due 2056,TMK-C,26.69,,,,,,,0.0,5.76481,320280000.0
1016,US,Taylor Morrison Home,TMHC,56.79,-0.04,-0.0704,6.45,549933.0,31188759.0,0.52,7.833,,6023387167.0
1017,US,腾讯音乐,TME,11.37,-0.53,-4.45,26.19,6701759.0,77003444.0,0.39,28.702,,19511796968.0
1018,US,TransMedics Group,TMDX,91.82,-2.13,-2.27,16.33,680301.0,62764700.0,2.07,,,3016407376.0
1019,US,Titan Medical,TMDI,0.14,,,,,,,,,15664699.0
1020,US,Trinity Merger Corp.,TMCXU,12.55,,,,,,,,,376500000.0
1021,US,Trinity Merger,TMCX,11.0,,,,,,,384.914,,474375000.0
1022,US,Treace Medical,TMCI,11.88,-0.74,-5.8637,-6.82,262979.0,3143358.0,0.42,,,735799680.0
1023,US,TMC the metals,TMC,1.81,-0.05,-2.69,64.55,1804367.0,3261875.0,0.57,,,576032279.0
1024,US,Timber,TMBR,0.3426,,,0.0,,,,,,1176055.0
1025,US,丰田汽车,TM,242.97,-4.02,-1.63,32.5,207683.0,50613884.0,0.02,11.162,,327665718345.0
1026,US,Tilly's,TLYS,5.84,0.0,0.0,-22.55,106901.0,612983.0,0.36,,,175510822.0
1027,US,TriSalus Life,TLSI,9.43,-0.3,-3.0832,11.6,43210.0,411090.0,0.16,,,252330722.0
1028,US,Tiziana Life,TLSA,0.44,-0.014675,-3.2276,-21.43,54045.0,25495.0,0.05,,,44999950.0
1029,US,Telos,TLS,3.6,-0.28,-7.2165,-1.37,373661.0,1384575.0,0.51,,,263909376.0
1030,US,Tilray Brands,TLRY,1.82,-0.08,-4.21,-20.87,36444387.0,67454540.0,4.71,,,1408731976.0
1031,US,Tailored Brands,TLRD,0.3031,,,,,,,,,14821550.0
1032,US,Telaria,TLRA,6.0,,,,,,,,,288284952.0
1033,US,Talphera,TLPH,1.12,-0.02,-1.7544,30.22,30747.0,35073.0,0.18,,,19005395.0
1034,US,特斯莫坦油管,TLP,40.99,,,,,,,24.242,,665231752.0
1035,US,印尼电信,TLK,20.75,-0.28,-1.33,-19.45,258185.0,5373280.0,0.03,13.357,5.373,20555409924.0
1036,US,Talis Biomedical,TLIS,8.5,0.04,0.4728,14.09,11374.0,95297.0,0.62,,0.0,15486881.0
1037,US,TLGY Acquisition,TLGY,11.34,,,2.35,,,,28.17,,132370289.0
1038,US,Teligent,TLGT,0.1735,,,,,,,,,16103835.0
1039,US,TLG ACQUISTN WNT,TLGA+,0.0052,,,,,,,,,
1040,US,TLG Acquisition,TLGA,6.06,,,,,,,27.163,,78467334.0
1041,US,Tandy Leather,TLF,4.67,0.21,4.7085,9.62,2542.0,11622.0,0.03,10.41,,39224474.0
1042,US,PSB-TL,PSB-TL,25.01,,,,,,,,,
1043,US,铁姆肯,TKR,84.8,-1.77,-2.0446,6.23,266692.0,22674638.0,0.38,15.146,1.539,5969018237.0
1044,US,TKO Group Holdings,TKO,98.0,0.34,0.35,20.13,1509286.0,147526815.0,0.88,80.941,1.965,16849971628.0
1045,US,Alpha Teknova,TKNO,2.41,0.01,0.4167,-35.39,1713.0,4190.0,0.0,,,98384363.0
1046,US,Yoshitsu,TKLF,0.2419,-0.0036,-1.4664,-65.48,241486.0,59686.0,0.57,,,10213068.0
1047,US,TKK Symphony Acquisition Corporation Unit,TKKSU,9.45,,,,,,,0.367,,207900000.0
1048,US,TKK Symphony收购,TKKS,6.9,,,,,,,,,217005000.0
1049,US,大摩土耳其基金,TKF,9.1348,,,,,,,,,39680600.0
1050,US,土耳其移动通信,TKC,5.5,-0.23,-4.014,14.35,517971.0,2876771.0,0.06,0.386,1.658,4840000000.0
1051,US,大公文交所,TKAT,0.1997,,,,,,,1.602,,6987880.0
1052,US,帝凯海运,TK,7.26,-0.17,-2.288,1.54,484014.0,3543616.0,0.53,4.386,,660704881.0
1053,US,"TJX Companies, Inc.",TJX,94.42,-1.44,-1.5,0.99,3951575.0,372968081.0,0.35,23.91,1.399,106975393655.0
1054,US,TELUS International,TIXT,8.57,-0.15,-1.7202,-0.12,99410.0,854971.0,0.04,43.518,,2349998451.0
1055,US,TiVo,TIVO,6.09,,,,,,,,,777693000.0
1056,US,Tivic Health,TIVC,1.16,-0.01,-0.8547,-35.56,14721.0,17113.0,1.0,,0.0,1700667.0
1057,US,Titan Machinery,TITN,23.39,-0.49,-2.0519,-19.01,177513.0,4166844.0,0.78,4.753,,534433245.0
1058,US,Team,TISI,7.3,-0.31,-4.0736,10.61,2095.0,15593.0,0.05,,,32230967.0
1059,US,热门图像系统,TISA,0.854,,,,,,,,,15785093.0
1060,US,Orchids纸制品,TIS,1.24,,,,,,,,,13231232.0
1061,US,天睿祥,TIRX,0.5039,0.028,5.88,-26.97,56653.0,27912.0,1.73,,,1650144.0
1062,US,Tiptree,TIPT,15.85,-0.16,-0.9994,-16.1,68882.0,1093027.0,0.19,41.788,1.312,582983304.0
1063,US,Tingo Group,TIO,0.69,,,,,,,0.601,,166947554.0
1064,US,Tiga,TINV,11.63,,,,,,,,,401235000.0
1065,US,TIGA ACQT CRP WT,TINV+,0.75,,,,,,,,,
1066,US,TIM,TIMB,16.87,-0.29,-1.69,-5.54,527927.0,8861059.0,0.11,14.649,7.535,8167794029.0
1067,US,Interface,TILE,15.43,-0.37,-2.3418,22.34,401330.0,6201926.0,0.69,20.23,0.253,900575437.0
1068,US,Instil Bio,TIL,10.895,-0.165,-1.4919,42.98,15220.0,164500.0,0.23,,0.0,70860132.0
1069,US,Tel-Instrument电子,TIK,3.6,,,,,,,,,11721193.0
1070,US,老虎证券,TIGR,3.29,-0.1,-2.95,-25.57,636998.0,2108679.0,0.41,15.832,,515544000.0
1071,US,米雷康姆国际移动通信,TIGO,20.08,-0.44,-2.1442,11.56,46945.0,946534.0,0.03,,,3455693804.0
1072,US,蒂芙尼,TIF,131.46,,,,,,,55.516,,15960981901.0
1073,US,Tier Reit,TIER,28.88,,,,,,,,,1603432762.0
1074,US,TICC Capital Corp. - 6.50% Notes due 2024,TICCL,25.45,,,,,,,0.0,6.3746,65641900.0
1075,US,TICC Capital Corp. - Closed End Fund,TICC,6.16,,,,,,,7.422,13.245,309187700.0
1076,US,Tiberius Acquisition Corporation,TIBRU,11.73,,,,,,,,,175950000.0
1077,US,Tiberius Acquisition,TIBR,8.32,,,,,,,,,179400000.0
1078,US,意大利电信,TI.A,5.21,,,,,,,,,10975990303.0
1079,US,意大利电信,TI,5.63,,,,,,,,,11860811018.0
1080,US,Theratechnologies,THTX,1.42,-0.07,-4.698,-12.35,19464.0,28061.0,0.04,,0.0,65291627.0
1081,US,树屋食品,THS,36.32,-0.74,-1.9968,-12.38,362762.0,13259384.0,0.67,36.841,,1956254801.0
1082,US,Thryv Holdings,THRY,22.34,-0.5,-2.1891,9.78,90307.0,2018538.0,0.25,,,794361319.0
1083,US,Gentherm,THRM,51.89,-1.7,-3.1722,-0.9,109857.0,5710990.0,0.35,40.661,,1640376102.0
1084,US,Third Harmonic Bio,THRD,11.52,-0.46,-3.8397,5.01,451039.0,5354278.0,1.11,,,469029876.0
1085,US,Thermon Group,THR,30.93,-0.64,-2.0272,-5.04,152284.0,4723494.0,0.45,21.192,,1042796784.0
1086,US,Synthorx,THOR,67.99,,,,,,,,,2198645390.0
1087,US,索尔工业,THO,103.14,-2.24,-2.1256,-12.4,385353.0,39832746.0,0.72,20.236,1.793,5499893571.0
1088,US,ThermoGenesis,THMO,0.82,-0.06,-6.8182,36.44,10412.0,8753.0,0.33,,,2571933.0
1089,US,International Tower,THM,0.751,-0.0488,-6.1015,28.38,653835.0,512627.0,0.33,,,149969775.0
1090,US,"The Hanover Insurance Group, Inc. 6.35% Subordinated Debentures due 2053",THGA,25.36,,,,,,,0.559,6.2631,177520000.0
1091,US,汉诺威保险,THG,128.43,0.25,0.195,6.46,107358.0,13791702.0,0.3,130.72,2.578,4614432107.0
1092,US,第一金融,THFF,35.77,0.11,0.3085,-15.88,30847.0,1100011.0,0.26,6.965,4.063,422590107.0
1093,US,Thunder Bridge IV,THCP,10.41,-0.01,-0.096,1.86,366.0,3812.0,0.0,25.619,,104915499.0
1094,US,TH International,THCH,1.1,0.02,1.8519,-37.14,570687.0,642468.0,0.36,,,173279779.0
1095,US,Microvast Holdings,THCB,10.0,,,,,,,,,354705120.0
1096,US,泰尼特,THC,100.44,-1.38,-1.3553,32.91,898660.0,90749997.0,0.9,16.438,,10043497800.0
1097,US,indie Semiconductor,THBR,10.87,,,,,,,14.545,,468768750.0
1098,US,Tharimmune,THAR,0.3846,-0.028,-6.78,-24.44,308382.0,122128.0,2.62,,0.0,4534309.0
1099,US,Target Hospitality,TH,10.71,-0.11,-1.0166,10.07,443220.0,4750515.0,0.44,6.147,,1067727356.0
1100,US,TG Therapeutics,TGTX,14.16,-0.6,-4.07,-17.1,3880506.0,55025279.0,2.51,172.554,,2186598132.0
1101,US,塔吉特,TGT,166.12,-5.21,-3.04,17.5,3551671.0,593745417.0,0.77,18.535,2.556,76695977021.0
1102,US,Gas Transporter,TGS,16.9,-0.54,-3.0963,11.99,126019.0,2145110.0,0.08,268.529,,2544332366.0
1103,US,TEGNA,TGNA,13.6,-0.24,-1.7341,-10.39,1524323.0,20788944.0,0.87,5.024,3.562,2395048033.0
1104,US,Tecnoglass,TGLS,57.67,-1.33,-2.2542,26.42,311801.0,18092421.0,0.66,14.82,0.651,2710300150.0
1105,US,Treasure Global,TGL,4.32,-0.52,-10.7438,-30.74,42065.0,192066.0,3.22,,0.0,5636300.0
1106,US,Triumph Group,TGI,13.58,-0.18,-1.3081,-18.09,471655.0,6418208.0,0.61,,,1043841285.0
1107,US,Tallgrass Energy,TGE,22.39,,,,,,,25.356,,6308818747.0
1108,US,Tengasco,TGC,2.47,,,,,,,,,26392054.0
1109,US,Taseko Mines,TGB,2.49,-0.02,-0.8,77.86,4251919.0,10672283.0,1.46,12.031,,723840333.0
1110,US,Transphorm,TGAN,4.86,-0.02,-0.4098,33.15,94258.0,458850.0,0.15,,,307517506.0
1111,US,Target Global,TGAA,11.21,0.02,0.1787,1.54,510.0,5724.0,0.01,29.316,,104327378.0
1112,US,特里迪加,TG,6.45,0.02,0.311,19.22,303047.0,1936411.0,0.88,,1.991,222078460.0
1113,US,泰利福,TFX,214.44,-2.98,-1.3706,-13.87,189485.0,40574806.0,0.4,28.346,0.624,10100391621.0
1114,US,Tfs Financial,TFSL,11.99,-0.13,-1.0726,-16.6,244482.0,2932533.0,0.09,45.628,9.315,3365723139.0
1115,US,Triple Flag,TFPM,15.9,-0.2,-1.2422,19.96,269385.0,4327503.0,0.13,88.138,1.292,3197817429.0
1116,US,Triumph Financial,TFIN,75.64,-1.46,-1.8936,-5.66,192192.0,14540505.0,0.82,42.965,,1765059173.0
1117,US,TFI International,TFII,156.14,-1.93,-1.221,15.12,239777.0,37343746.0,0.28,26.132,0.963,13193372198.0
1118,US,TFF Pharmaceuticals,TFFP,3.85,-0.11,-2.7778,-45.16,39581.0,159653.0,1.57,,0.0,9698997.0
1119,US,21世纪福克斯,TFCFA,49.69,,,,,,,6.649,,92270824520.0
1120,US,21世纪福克斯B,TFCF,49.61,,,,,,,6.638,,92122270163.0
1121,US,TRUIST FINANCIAL CORPORATION DEP SHS REPR 1/1000TH NON-CUM PERP PFD F,TFC-F,25.01,,,,,,,,5.05837,450180000.0
1122,US,TRUIST FINANCIAL CORPORATION  DEP REP 1/1000 NON-CUM PERP PFD SER'G',TFC-G,25.01,,,,,,,,5.08607,500200000.0
1123,US,Truist Financial,TFC,36.77,-0.53,-1.4209,1.05,7875062.0,289708272.0,0.59,,5.571,49072907834.0
1124,US,特雷克斯,TEX,63.37,-0.94,-1.4617,10.61,819259.0,51913878.0,1.22,8.234,1.026,4265078244.0
1125,US,梯瓦制药,TEVA,13.3,-0.57,-4.1096,27.39,15238796.0,201847871.0,1.36,,,14910550346.0
1126,US,Technology,TETE,11.78,0.02,0.1701,2.35,7814.0,91886.0,0.12,418.697,,75205982.0
1127,US,NYSE ARCA TST,TEST,1.0,,,,,,,,,
1128,US,Tesco,TESO,3.7,,,,,,,,,172998243.4
1129,US,TerraForm Power,TERP,19.35,,,,,,,,,4383387718.0
1130,US,Terns,TERN,5.14,-0.08,-1.53,-20.8,737284.0,3772113.0,1.14,,,332309702.0
1131,US,泰瑞达,TER,105.87,-3.59,-3.28,-2.33,1841120.0,195466214.0,1.2,36.09,0.413,16195317149.0
1132,US,Tallgrass Energy,TEP,43.31,,,,,,,10.167,,3170281302.0
1133,US,阿根廷电信,TEO,7.54,-0.26,-3.3333,5.45,107564.0,813606.0,0.02,,3.141,3247761519.0
1134,US,Tenax疗法,TENX,3.76,-0.11,-2.8424,-82.88,22461.0,85520.0,1.15,,0.0,7363001.0
1135,US,TenX Keane,TENK,11.1,0.0,0.0,1.46,2.0,22.0,0.0,56.173,,99245100.0
1136,US,Tenable Holdings,TENB,48.51,-1.41,-2.8245,5.32,1154701.0,56632699.0,0.97,,,5760226908.0
1137,US,Telomir,TELO,9.0,0.8,9.7561,28.57,209779.0,1861111.0,0.71,,,266488326.0
1138,US,Tellurian,TELL,0.5004,-0.007,-1.38,-33.77,25524431.0,13014462.0,3.26,,,391509673.0
1139,US,TELA Bio,TELA,4.92,-0.025,-0.5056,-25.68,62906.0,308763.0,0.26,,,121276007.0
1140,US,泰科电子,TEL,142.98,-3.73,-2.5424,2.19,1946581.0,279309136.0,0.63,13.315,1.626,44152079161.0
1141,US,"Tallgrass Energy GP, LP Class A Shares ",TEGP,22.16,,,,,,,,6.8847,4095113952.0
1142,US,西班牙电信,TEF,4.17,-0.03,-0.7143,6.92,1022460.0,4274412.0,0.02,,7.714,23979410465.0
1143,US,达内科技,TEDU,1.13,,,,,,,,,12160634.0
1144,US,泰克资源,TECK,47.9,-0.67,-1.38,13.55,4980585.0,242030036.0,0.96,14.15,0.762,24819671442.0
1145,US,Bio-Techne,TECH,66.73,-2.08,-3.0228,-13.42,703423.0,47180867.0,0.45,46.794,0.467,10489401140.0
1146,US,美国技术数据公司,TECD,144.9,,,,,,,14.072,,5166926938.0
1147,US,Atlassian,TEAM,206.53,-8.12,-3.78,-13.17,1367673.0,283477963.0,0.53,,,53575285991.0
1148,US,Teledyne Technologies,TDY,398.48,-5.18,-1.2833,-10.71,163523.0,65304896.0,0.35,21.317,,18880508792.0
1149,US,潮水,TDW,96.89,-1.32,-1.3441,34.36,694440.0,67629686.0,1.33,52.112,,5064546588.0
1150,US,ThredUp,TDUP,1.67,-0.05,-2.907,-25.78,491567.0,828848.0,0.45,,,184063088.0
1151,US,电话和数据系统,TDS,15.65,-0.4,-2.4922,-13.69,667334.0,10497446.0,0.59,,4.636,1768450000.0
1152,US,Teladoc Health,TDOC,14.21,-0.39,-2.67,-34.06,4933303.0,70668501.0,2.91,,,2405952352.0
1153,US,Transdigm,TDG,1220.38,-14.55,-1.1782,20.64,193470.0,235608176.0,0.35,46.736,2.819,67860768799.0
1154,US,TDCX INC ADS,TDCX,7.06,-0.09,-1.2587,45.57,80012.0,566938.0,0.05,11.726,,1035068146.0
1155,US,天睿,TDC,36.31,-1.19,-3.1733,-16.55,977771.0,35769193.0,1.0,57.205,,3546695769.0
1156,US,道明银行,TD,56.83,-0.95,-1.64,-9.88,2637644.0,150222094.0,0.15,12.801,5.126,100489087156.0
1157,US,Tucows,TCX,18.01,0.44,2.5043,-33.3,37086.0,666241.0,0.34,,,196824500.0
